season,yr,mnth,hr,holiday,workingday,weathersit,temp,hum,windspeed,cnt,dayOfWeek,days
3,1,9,3,0,1,1,0.62,0.83,0.0896,9,Fri,609
3,1,9,4,0,1,1,0.62,0.88,0,8,Fri,609
3,1,9,5,0,1,1,0.62,0.88,0,40,Fri,610
3,1,9,6,0,1,1,0.62,0.88,0.1045,140,Fri,610
3,1,9,7,0,1,1,0.64,0.89,0.1045,486,Fri,610
3,1,9,8,0,1,1,0.66,0.83,0.1045,719,Fri,610
3,1,9,9,0,1,1,0.7,0.79,0.1343,344,Fri,610
3,1,9,10,0,1,1,0.72,0.74,0.1343,224,Fri,610
3,1,9,11,0,1,1,0.76,0.62,0.1343,296,Fri,610
3,1,9,12,0,1,1,0.78,0.59,0.1642,323,Fri,610
3,1,9,13,0,1,1,0.8,0.59,0.2537,354,Fri,610
3,1,9,14,0,1,1,0.8,0.59,0.2537,253,Fri,610
3,1,9,15,0,1,1,0.8,0.55,0.2537,331,Fri,610
3,1,9,16,0,1,1,0.8,0.55,0.2836,470,Fri,610
3,1,9,17,0,1,1,0.78,0.59,0.3284,772,Fri,610
3,1,9,18,0,1,1,0.76,0.62,0.2985,792,Fri,610
3,1,9,19,0,1,1,0.74,0.62,0.2836,568,Fri,610
3,1,9,20,0,1,1,0.72,0.66,0.2239,391,Fri,610
3,1,9,21,0,1,1,0.7,0.74,0.1642,301,Fri,610
3,1,9,22,0,1,1,0.7,0.74,0.2239,299,Fri,610
3,1,9,23,0,1,1,0.66,0.89,0.2537,248,Fri,610
3,1,9,0,0,0,1,0.66,0.89,0.2537,150,Sat,610
3,1,9,1,0,0,2,0.66,0.89,0.2836,117,Sat,610
3,1,9,2,0,0,1,0.66,0.89,0.3284,77,Sat,610
3,1,9,3,0,0,2,0.66,0.89,0.2239,43,Sat,610
3,1,9,4,0,0,2,0.66,0.94,0.2239,11,Sat,610
3,1,9,5,0,0,2,0.66,0.94,0.2537,15,Sat,611
3,1,9,6,0,0,2,0.66,0.89,0.2836,34,Sat,611
3,1,9,7,0,0,1,0.66,0.89,0.2836,82,Sat,611
3,1,9,8,0,0,1,0.7,0.79,0.3284,230,Sat,611
3,1,9,9,0,0,1,0.7,0.74,0.3881,348,Sat,611
3,1,9,10,0,0,1,0.74,0.7,0.3881,422,Sat,611
3,1,9,11,0,0,1,0.76,0.62,0.4478,578,Sat,611
3,1,9,12,0,0,1,0.8,0.55,0.4925,694,Sat,611
3,1,9,13,0,0,1,0.82,0.52,0.5224,668,Sat,611
3,1,9,14,0,0,1,0.82,0.52,0.4478,626,Sat,611
3,1,9,15,0,0,3,0.56,0.88,0.2537,512,Sat,611
3,1,9,16,0,0,3,0.56,0.88,0.194,114,Sat,611
3,1,9,17,0,0,3,0.58,0.83,0.194,171,Sat,611
3,1,9,18,0,0,3,0.58,0.83,0.1343,167,Sat,611
3,1,9,19,0,0,3,0.58,0.88,0.1045,215,Sat,611
3,1,9,20,0,0,2,0.58,0.88,0.0896,194,Sat,611
3,1,9,21,0,0,2,0.6,0.83,0.1642,181,Sat,611
3,1,9,22,0,0,2,0.58,0.78,0.2985,194,Sat,611
3,1,9,23,0,0,2,0.58,0.73,0.1642,133,Sat,611
3,1,9,0,0,0,2,0.56,0.73,0.194,124,Sun,611
3,1,9,1,0,0,1,0.56,0.73,0.2239,124,Sun,611
3,1,9,2,0,0,1,0.54,0.77,0.2836,96,Sun,611
3,1,9,3,0,0,1,0.54,0.73,0.2239,46,Sun,611
3,1,9,4,0,0,1,0.52,0.77,0.2537,28,Sun,611
3,1,9,5,0,0,1,0.52,0.77,0.194,55,Sun,612
3,1,9,6,0,0,1,0.52,0.77,0.194,35,Sun,612
3,1,9,7,0,0,1,0.54,0.73,0.1642,70,Sun,612
3,1,9,8,0,0,1,0.58,0.68,0.2239,170,Sun,612
3,1,9,9,0,0,1,0.62,0.61,0.2537,299,Sun,612
3,1,9,10,0,0,1,0.64,0.57,0.2985,495,Sun,612
3,1,9,11,0,0,1,0.66,0.47,0.2537,585,Sun,612
3,1,9,12,0,0,1,0.66,0.47,0,757,Sun,612
3,1,9,13,0,0,1,0.68,0.39,0,729,Sun,612
3,1,9,14,0,0,1,0.72,0.3,0.2836,647,Sun,612
3,1,9,15,0,0,1,0.72,0.32,0.2537,696,Sun,612
3,1,9,16,0,0,1,0.68,0.36,0.2836,701,Sun,612
3,1,9,17,0,0,1,0.7,0.37,0.2537,671,Sun,612
3,1,9,18,0,0,1,0.66,0.36,0.2537,560,Sun,612
3,1,9,19,0,0,1,0.66,0.36,0.2537,496,Sun,612
3,1,9,20,0,0,1,0.62,0.41,0.2836,356,Sun,612
3,1,9,21,0,0,1,0.6,0.46,0.2239,206,Sun,612
3,1,9,22,0,0,1,0.58,0.49,0.2537,189,Sun,612
3,1,9,23,0,0,1,0.56,0.52,0.2836,92,Sun,612
3,1,9,0,0,1,1,0.56,0.52,0.2836,41,Mon,612
3,1,9,1,0,1,1,0.54,0.6,0.194,18,Mon,612
3,1,9,2,0,1,1,0.54,0.6,0.3582,17,Mon,612
3,1,9,3,0,1,1,0.52,0.68,0.2836,12,Mon,612
3,1,9,4,0,1,1,0.52,0.68,0.2836,5,Mon,612
3,1,9,5,0,1,1,0.5,0.72,0.2537,40,Mon,613
3,1,9,6,0,1,1,0.5,0.72,0.1343,180,Mon,613
3,1,9,7,0,1,1,0.52,0.68,0.2239,447,Mon,613
3,1,9,8,0,1,1,0.56,0.6,0.2836,730,Mon,613
3,1,9,9,0,1,1,0.6,0.53,0.2985,361,Mon,613
3,1,9,10,0,1,1,0.62,0.5,0.2836,210,Mon,613
3,1,9,11,0,1,1,0.62,0.43,0.2985,236,Mon,613
3,1,9,12,0,1,1,0.64,0.44,0.3881,332,Mon,613
3,1,9,13,0,1,1,0.64,0.38,0.2239,323,Mon,613
3,1,9,14,0,1,1,0.66,0.36,0.2836,340,Mon,613
3,1,9,15,0,1,1,0.66,0.31,0.3881,346,Mon,613
3,1,9,16,0,1,1,0.66,0.34,0.3284,488,Mon,613
3,1,9,17,0,1,1,0.66,0.34,0.3284,871,Mon,613
3,1,9,18,0,1,1,0.62,0.35,0.2985,968,Mon,613
3,1,9,19,0,1,1,0.62,0.38,0.2985,633,Mon,613
3,1,9,20,0,1,1,0.6,0.4,0.194,390,Mon,613
3,1,9,21,0,1,1,0.56,0.49,0.1642,285,Mon,613
3,1,9,22,0,1,1,0.54,0.52,0.1343,159,Mon,613
3,1,9,23,0,1,1,0.54,0.52,0,93,Mon,613
3,1,9,0,0,1,1,0.52,0.59,0.1045,32,Tue,613
3,1,9,1,0,1,1,0.5,0.63,0,10,Tue,613
3,1,9,2,0,1,1,0.48,0.77,0.1642,6,Tue,613
3,1,9,3,0,1,1,0.48,0.67,0.1343,8,Tue,613
3,1,9,4,0,1,1,0.48,0.72,0.1045,9,Tue,613
3,1,9,5,0,1,1,0.46,0.72,0.0896,44,Tue,614
3,1,9,6,0,1,1,0.46,0.77,0.1045,211,Tue,614
3,1,9,7,0,1,1,0.5,0.72,0.1045,596,Tue,614
3,1,9,8,0,1,1,0.54,0.68,0.0896,750,Tue,614
3,1,9,9,0,1,1,0.6,0.49,0,358,Tue,614
3,1,9,10,0,1,1,0.62,0.38,0,196,Tue,614
3,1,9,11,0,1,1,0.64,0.33,0.0896,247,Tue,614
3,1,9,12,0,1,1,0.64,0.33,0,316,Tue,614
3,1,9,13,0,1,1,0.66,0.29,0.0896,328,Tue,614
3,1,9,14,0,1,1,0.68,0.3,0.0896,255,Tue,614
3,1,9,15,0,1,1,0.7,0.28,0.1045,326,Tue,614
3,1,9,16,0,1,1,0.7,0.28,0.1343,536,Tue,614
3,1,9,17,0,1,1,0.7,0.28,0,970,Tue,614
3,1,9,18,0,1,1,0.64,0.36,0.1642,877,Tue,614
3,1,9,19,0,1,1,0.62,0.41,0.194,596,Tue,614
3,1,9,20,0,1,1,0.58,0.56,0.1343,461,Tue,614
3,1,9,21,0,1,1,0.56,0.6,0.1045,310,Tue,614
3,1,9,22,0,1,1,0.56,0.64,0.1045,216,Tue,614
3,1,9,23,0,1,1,0.54,0.68,0.1045,109,Tue,614
3,1,9,0,0,1,1,0.52,0.72,0.1045,49,Wed,614
3,1,9,1,0,1,1,0.52,0.72,0.1045,21,Wed,614
3,1,9,2,0,1,1,0.52,0.72,0.0896,11,Wed,614
3,1,9,3,0,1,1,0.5,0.77,0.0896,7,Wed,614
3,1,9,4,0,1,1,0.5,0.72,0.0896,5,Wed,614
3,1,9,5,0,1,1,0.5,0.72,0.0896,48,Wed,615
3,1,9,6,0,1,1,0.5,0.72,0.0896,205,Wed,615
3,1,9,7,0,1,1,0.52,0.72,0,557,Wed,615
3,1,9,8,0,1,1,0.56,0.64,0.1045,770,Wed,615
3,1,9,9,0,1,1,0.6,0.64,0.1343,328,Wed,615
3,1,9,10,0,1,1,0.62,0.61,0.1343,205,Wed,615
3,1,9,11,0,1,1,0.66,0.5,0.194,232,Wed,615
3,1,9,12,0,1,1,0.68,0.36,0.1343,352,Wed,615
3,1,9,13,0,1,1,0.7,0.34,0.1343,323,Wed,615
3,1,9,14,0,1,1,0.7,0.37,0.1642,278,Wed,615
3,1,9,15,0,1,1,0.72,0.37,0.1343,318,Wed,615
3,1,9,16,0,1,1,0.72,0.37,0.1642,509,Wed,615
3,1,9,17,0,1,1,0.7,0.41,0.2985,925,Wed,615
3,1,9,18,0,1,1,0.66,0.44,0.2537,977,Wed,615
3,1,9,19,0,1,1,0.64,0.5,0.194,635,Wed,615
3,1,9,20,0,1,1,0.62,0.57,0.1343,470,Wed,615
3,1,9,21,0,1,1,0.6,0.6,0.1343,306,Wed,615
3,1,9,22,0,1,1,0.56,0.64,0.0896,212,Wed,615
3,1,9,23,0,1,1,0.56,0.68,0.1045,127,Wed,615
3,1,9,0,0,1,1,0.56,0.73,0.0896,57,Thr,615
3,1,9,1,0,1,1,0.54,0.77,0.0896,28,Thr,615
3,1,9,2,0,1,1,0.54,0.77,0,9,Thr,615
3,1,9,3,0,1,1,0.52,0.83,0,11,Thr,615
3,1,9,4,0,1,1,0.52,0.83,0,6,Thr,615
3,1,9,5,0,1,1,0.52,0.83,0,57,Thr,616
3,1,9,6,0,1,1,0.5,0.82,0,195,Thr,616
3,1,9,7,0,1,1,0.54,0.77,0,571,Thr,616
3,1,9,8,0,1,1,0.56,0.73,0,758,Thr,616
3,1,9,9,0,1,1,0.6,0.64,0.0896,338,Thr,616
3,1,9,10,0,1,1,0.64,0.61,0.0896,212,Thr,616
3,1,9,11,0,1,1,0.66,0.5,0.1642,254,Thr,616
3,1,9,12,0,1,1,0.68,0.44,0.1045,297,Thr,616
3,1,9,13,0,1,1,0.7,0.42,0,283,Thr,616
3,1,9,14,0,1,1,0.72,0.39,0.1343,274,Thr,616
3,1,9,15,0,1,1,0.72,0.42,0.1045,352,Thr,616
3,1,9,16,0,1,1,0.72,0.39,0.0896,491,Thr,616
3,1,9,17,0,1,1,0.72,0.42,0.194,884,Thr,616
3,1,9,18,0,1,1,0.68,0.57,0.2537,852,Thr,616
3,1,9,19,0,1,1,0.64,0.65,0.1343,674,Thr,616
3,1,9,20,0,1,1,0.62,0.69,0.1045,463,Thr,616
3,1,9,21,0,1,1,0.62,0.65,0.1045,317,Thr,616
3,1,9,22,0,1,1,0.6,0.69,0.1343,251,Thr,616
3,1,9,23,0,1,1,0.58,0.73,0.1045,170,Thr,616
3,1,9,0,0,1,1,0.56,0.73,0.0896,87,Fri,616
3,1,9,1,0,1,1,0.56,0.73,0.0896,41,Fri,616
3,1,9,2,0,1,1,0.56,0.73,0,30,Fri,616
3,1,9,3,0,1,1,0.54,0.77,0,14,Fri,616
3,1,9,4,0,1,1,0.54,0.77,0,12,Fri,616
3,1,9,5,0,1,1,0.54,0.83,0,41,Fri,617
3,1,9,6,0,1,1,0.54,0.88,0,152,Fri,617
3,1,9,7,0,1,2,0.56,0.88,0,454,Fri,617
3,1,9,8,0,1,2,0.6,0.78,0.1642,766,Fri,617
3,1,9,9,0,1,2,0.62,0.78,0.1642,347,Fri,617
3,1,9,10,0,1,2,0.68,0.65,0,246,Fri,617
3,1,9,11,0,1,2,0.68,0.61,0.1045,280,Fri,617
3,1,9,12,0,1,2,0.7,0.54,0.194,409,Fri,617
3,1,9,13,0,1,2,0.7,0.54,0.194,408,Fri,617
3,1,9,14,0,1,2,0.72,0.45,0.1642,371,Fri,617
3,1,9,15,0,1,2,0.72,0.48,0.1343,367,Fri,617
3,1,9,16,0,1,2,0.72,0.51,0,563,Fri,617
3,1,9,17,0,1,1,0.72,0.51,0.194,894,Fri,617
3,1,9,18,0,1,1,0.72,0.45,0.2239,808,Fri,617
3,1,9,19,0,1,1,0.68,0.57,0.1642,579,Fri,617
3,1,9,20,0,1,1,0.66,0.61,0.1045,404,Fri,617
3,1,9,21,0,1,1,0.64,0.73,0.2239,312,Fri,617
3,1,9,22,0,1,1,0.62,0.83,0.194,229,Fri,617
3,1,9,23,0,1,1,0.62,0.78,0.0896,195,Fri,617
3,1,9,0,0,0,1,0.6,0.83,0.1045,207,Sat,617
3,1,9,1,0,0,1,0.6,0.73,0,109,Sat,617
3,1,9,2,0,0,1,0.58,0.78,0.1045,93,Sat,617
3,1,9,3,0,0,1,0.6,0.73,0.2537,37,Sat,617
3,1,9,4,0,0,2,0.6,0.69,0.3582,6,Sat,617
3,1,9,5,0,0,1,0.58,0.6,0.5224,16,Sat,618
3,1,9,6,0,0,1,0.54,0.49,0.4179,33,Sat,618
3,1,9,7,0,0,1,0.54,0.52,0.2836,73,Sat,618
3,1,9,8,0,0,1,0.56,0.49,0.4179,212,Sat,618
3,1,9,9,0,0,1,0.6,0.43,0.4179,342,Sat,618
3,1,9,10,0,0,1,0.62,0.41,0.3881,442,Sat,618
3,1,9,11,0,0,1,0.64,0.38,0.3881,627,Sat,618
3,1,9,12,0,0,1,0.66,0.36,0.3582,706,Sat,618
3,1,9,13,0,0,1,0.68,0.36,0.194,704,Sat,618
3,1,9,14,0,0,1,0.68,0.34,0.3284,715,Sat,618
3,1,9,15,0,0,2,0.68,0.34,0.2836,654,Sat,618
3,1,9,16,0,0,2,0.66,0.36,0.2239,783,Sat,618
3,1,9,17,0,0,2,0.66,0.36,0.2537,729,Sat,618
3,1,9,18,0,0,2,0.64,0.36,0.2836,614,Sat,618
3,1,9,19,0,0,1,0.62,0.41,0.1642,478,Sat,618
3,1,9,20,0,0,1,0.6,0.43,0.0896,330,Sat,618
3,1,9,21,0,0,1,0.56,0.52,0.1045,296,Sat,618
3,1,9,22,0,0,1,0.56,0.52,0,279,Sat,618
3,1,9,23,0,0,1,0.54,0.6,0,229,Sat,618
3,1,9,0,0,0,1,0.54,0.64,0,151,Sun,618
3,1,9,1,0,0,1,0.54,0.64,0,117,Sun,618
3,1,9,2,0,0,1,0.52,0.63,0,89,Sun,618
3,1,9,3,0,0,1,0.5,0.68,0,48,Sun,618
3,1,9,4,0,0,1,0.5,0.72,0,8,Sun,618
3,1,9,5,0,0,1,0.5,0.72,0,13,Sun,619
3,1,9,6,0,0,1,0.5,0.72,0,35,Sun,619
3,1,9,7,0,0,1,0.5,0.77,0.1045,71,Sun,619
3,1,9,8,0,0,1,0.54,0.64,0.1642,128,Sun,619
3,1,9,9,0,0,1,0.58,0.6,0.1343,296,Sun,619
3,1,9,10,0,0,1,0.62,0.5,0.1045,490,Sun,619
3,1,9,11,0,0,1,0.64,0.47,0.1642,559,Sun,619
3,1,9,12,0,0,1,0.66,0.44,0.1642,656,Sun,619
3,1,9,13,0,0,1,0.64,0.41,0.1642,694,Sun,619
3,1,9,14,0,0,1,0.66,0.39,0.1343,635,Sun,619
3,1,9,15,0,0,1,0.64,0.41,0.1642,557,Sun,619
3,1,9,16,0,0,1,0.64,0.44,0.1642,596,Sun,619
3,1,9,17,0,0,1,0.66,0.41,0,570,Sun,619
3,1,9,18,0,0,1,0.62,0.5,0.1642,481,Sun,619
3,1,9,19,0,0,1,0.62,0.5,0.1343,403,Sun,619
3,1,9,20,0,0,1,0.6,0.53,0.1045,324,Sun,619
3,1,9,21,0,0,1,0.6,0.56,0.1045,191,Sun,619
3,1,9,22,0,0,1,0.56,0.68,0.0896,127,Sun,619
3,1,9,23,0,0,1,0.54,0.68,0.1045,94,Sun,619
3,1,9,0,0,1,1,0.54,0.68,0.1642,45,Mon,619
3,1,9,1,0,1,1,0.52,0.72,0.0896,21,Mon,619
3,1,9,2,0,1,1,0.52,0.72,0,13,Mon,619
3,1,9,3,0,1,1,0.5,0.77,0.0896,7,Mon,619
3,1,9,4,0,1,1,0.5,0.77,0,11,Mon,619
3,1,9,5,0,1,1,0.48,0.82,0.0896,45,Mon,620
3,1,9,6,0,1,1,0.48,0.82,0,164,Mon,620
3,1,9,7,0,1,1,0.52,0.77,0,492,Mon,620
3,1,9,8,0,1,1,0.54,0.77,0.0896,683,Mon,620
3,1,9,9,0,1,1,0.58,0.68,0.1343,299,Mon,620
3,1,9,10,0,1,2,0.62,0.65,0.194,202,Mon,620
3,1,9,11,0,1,2,0.62,0.69,0.2239,252,Mon,620
3,1,9,12,0,1,2,0.62,0.69,0.194,295,Mon,620
3,1,9,13,0,1,1,0.64,0.65,0.2537,343,Mon,620
3,1,9,14,0,1,2,0.64,0.65,0.2537,332,Mon,620
3,1,9,15,0,1,2,0.64,0.65,0.2537,338,Mon,620
3,1,9,16,0,1,2,0.64,0.69,0.2537,453,Mon,620
3,1,9,17,0,1,2,0.64,0.65,0.2239,842,Mon,620
3,1,9,18,0,1,2,0.62,0.73,0.1642,774,Mon,620
3,1,9,19,0,1,2,0.62,0.73,0.1045,486,Mon,620
3,1,9,20,0,1,2,0.62,0.73,0.1343,340,Mon,620
3,1,9,21,0,1,3,0.62,0.83,0.2239,233,Mon,620
3,1,9,22,0,1,3,0.62,0.83,0.2537,129,Mon,620
3,1,9,23,0,1,3,0.6,0.94,0.2537,70,Mon,620
3,1,9,0,0,1,3,0.6,0.94,0.2537,13,Tue,620
3,1,9,1,0,1,3,0.6,0.94,0.194,5,Tue,620
3,1,9,2,0,1,3,0.6,0.94,0.194,4,Tue,620
3,1,9,3,0,1,2,0.62,0.94,0.2836,6,Tue,620
3,1,9,4,0,1,2,0.62,0.94,0.3582,7,Tue,620
3,1,9,5,0,1,2,0.64,0.89,0.3284,48,Tue,621
3,1,9,6,0,1,2,0.64,0.89,0.3284,167,Tue,621
3,1,9,7,0,1,2,0.64,0.89,0.4478,356,Tue,621
3,1,9,8,0,1,2,0.66,0.83,0.5522,672,Tue,621
3,1,9,9,0,1,2,0.66,0.83,0.5821,293,Tue,621
3,1,9,10,0,1,3,0.68,0.79,0.6418,160,Tue,621
3,1,9,11,0,1,2,0.68,0.79,0.6418,151,Tue,621
3,1,9,12,0,1,3,0.68,0.83,0.4478,88,Tue,621
3,1,9,13,0,1,2,0.7,0.74,0.5821,114,Tue,621
3,1,9,14,0,1,3,0.6,0.94,0.4627,143,Tue,621
3,1,9,15,0,1,3,0.6,0.88,0.2537,36,Tue,621
3,1,9,16,0,1,3,0.6,0.88,0.2985,141,Tue,621
3,1,9,17,0,1,3,0.6,0.88,0.194,338,Tue,621
3,1,9,18,0,1,2,0.6,0.88,0.1642,281,Tue,621
3,1,9,19,0,1,2,0.6,0.88,0.2985,324,Tue,621
3,1,9,20,0,1,2,0.6,0.88,0.194,290,Tue,621
3,1,9,21,0,1,2,0.6,0.88,0.194,207,Tue,621
3,1,9,22,0,1,3,0.58,0.83,0.4627,151,Tue,621
3,1,9,23,0,1,2,0.56,0.83,0.2239,78,Tue,621
3,1,9,0,0,1,2,0.56,0.68,0.2836,26,Wed,621
3,1,9,1,0,1,2,0.54,0.68,0.2537,12,Wed,621
3,1,9,2,0,1,2,0.54,0.64,0.3284,3,Wed,621
3,1,9,3,0,1,2,0.52,0.63,0.2537,5,Wed,621
3,1,9,4,0,1,2,0.52,0.68,0.3582,10,Wed,621
3,1,9,5,0,1,2,0.52,0.68,0.2836,56,Wed,622
3,1,9,6,0,1,1,0.52,0.63,0.2537,172,Wed,622
3,1,9,7,0,1,1,0.52,0.63,0.2239,545,Wed,622
3,1,9,8,0,1,1,0.52,0.59,0.2239,797,Wed,622
3,1,9,9,0,1,1,0.54,0.6,0.2537,362,Wed,622
3,1,9,10,0,1,1,0.56,0.52,0.194,192,Wed,622
3,1,9,11,0,1,1,0.6,0.43,0.2537,247,Wed,622
3,1,9,12,0,1,1,0.6,0.43,0.2537,313,Wed,622
3,1,9,13,0,1,1,0.6,0.4,0.2537,289,Wed,622
3,1,9,14,0,1,1,0.62,0.38,0.2537,286,Wed,622
3,1,9,15,0,1,1,0.62,0.35,0,311,Wed,622
3,1,9,16,0,1,1,0.62,0.35,0,466,Wed,622
3,1,9,17,0,1,1,0.6,0.38,0.2239,886,Wed,622
3,1,9,18,0,1,1,0.58,0.4,0.2836,892,Wed,622
3,1,9,19,0,1,1,0.56,0.43,0.2239,611,Wed,622
3,1,9,20,0,1,1,0.52,0.48,0.1642,409,Wed,622
3,1,9,21,0,1,1,0.5,0.59,0.1642,349,Wed,622
3,1,9,22,0,1,1,0.5,0.63,0.0896,229,Wed,622
3,1,9,23,0,1,1,0.48,0.67,0.0896,123,Wed,622
3,1,9,0,0,1,1,0.5,0.63,0,58,Thr,622
3,1,9,1,0,1,1,0.46,0.72,0.1045,18,Thr,622
3,1,9,2,0,1,1,0.46,0.72,0.0896,11,Thr,622
3,1,9,3,0,1,1,0.44,0.77,0,6,Thr,622
3,1,9,4,0,1,1,0.44,0.77,0.1045,6,Thr,622
3,1,9,5,0,1,1,0.44,0.77,0.1045,56,Thr,623
3,1,9,6,0,1,1,0.44,0.77,0,170,Thr,623
3,1,9,7,0,1,1,0.46,0.82,0.1045,534,Thr,623
3,1,9,8,0,1,1,0.5,0.68,0.0896,790,Thr,623
3,1,9,9,0,1,1,0.56,0.6,0.0896,355,Thr,623
3,1,9,10,0,1,1,0.58,0.53,0.0896,190,Thr,623
3,1,9,11,0,1,1,0.62,0.43,0,243,Thr,623
3,1,9,12,0,1,1,0.62,0.43,0.1343,290,Thr,623
3,1,9,13,0,1,1,0.64,0.44,0.1343,336,Thr,623
3,1,9,14,0,1,1,0.64,0.47,0.194,298,Thr,623
3,1,9,15,0,1,1,0.66,0.47,0.194,291,Thr,623
3,1,9,16,0,1,1,0.64,0.47,0.1642,457,Thr,623
3,1,9,17,0,1,1,0.64,0.5,0.2239,976,Thr,623
3,1,9,18,0,1,1,0.6,0.56,0.2537,900,Thr,623
3,1,9,19,0,1,1,0.58,0.6,0.2239,603,Thr,623
3,1,9,20,0,1,1,0.56,0.64,0.1343,417,Thr,623
3,1,9,21,0,1,1,0.56,0.64,0.194,274,Thr,623
3,1,9,22,0,1,1,0.54,0.73,0.1045,287,Thr,623
3,1,9,23,0,1,1,0.54,0.68,0.1045,154,Thr,623
3,1,9,0,0,1,1,0.54,0.68,0,66,Fri,623
3,1,9,1,0,1,1,0.52,0.72,0,49,Fri,623
3,1,9,2,0,1,1,0.52,0.72,0,14,Fri,623
3,1,9,3,0,1,1,0.5,0.77,0.0896,12,Fri,623
3,1,9,4,0,1,1,0.5,0.77,0,10,Fri,623
3,1,9,5,0,1,1,0.5,0.82,0,49,Fri,624
3,1,9,6,0,1,1,0.5,0.77,0.0896,165,Fri,624
3,1,9,7,0,1,1,0.52,0.77,0,503,Fri,624
3,1,9,8,0,1,1,0.54,0.73,0.1343,757,Fri,624
3,1,9,9,0,1,1,0.58,0.68,0.1343,383,Fri,624
3,1,9,10,0,1,1,0.62,0.61,0.2239,225,Fri,624
3,1,9,11,0,1,1,0.66,0.57,0.2239,321,Fri,624
3,1,9,12,0,1,1,0.68,0.57,0.1642,389,Fri,624
3,1,9,13,0,1,1,0.7,0.54,0.1642,421,Fri,624
3,1,9,14,0,1,1,0.7,0.54,0.2985,412,Fri,624
3,1,9,15,0,1,1,0.7,0.54,0.2239,423,Fri,624
3,1,9,16,0,1,1,0.7,0.54,0.194,567,Fri,624
3,1,9,17,0,1,1,0.68,0.57,0.2836,846,Fri,624
3,1,9,18,0,1,1,0.66,0.61,0.2537,805,Fri,624
3,1,9,19,0,1,1,0.64,0.65,0.2537,588,Fri,624
3,1,9,20,0,1,1,0.62,0.69,0.194,369,Fri,624
3,1,9,21,0,1,1,0.6,0.73,0.2537,312,Fri,624
3,1,9,22,0,1,1,0.6,0.73,0.194,295,Fri,624
3,1,9,23,0,1,1,0.6,0.73,0.3284,186,Fri,624
3,1,9,0,0,0,1,0.6,0.73,0.2836,172,Sat,624
3,1,9,1,0,0,1,0.58,0.83,0.2985,124,Sat,624
3,1,9,2,0,0,1,0.56,0.88,0.2537,83,Sat,624
3,1,9,3,0,0,1,0.56,0.83,0.2836,45,Sat,624
3,1,9,4,0,0,1,0.56,0.83,0.2836,15,Sat,624
3,1,9,5,0,0,1,0.56,0.83,0.3284,17,Sat,625
3,1,9,6,0,0,1,0.56,0.83,0.2985,41,Sat,625
3,1,9,7,0,0,1,0.58,0.78,0.2537,77,Sat,625
3,1,9,8,0,0,1,0.6,0.73,0.2985,218,Sat,625
3,1,9,9,0,0,1,0.64,0.69,0.2537,377,Sat,625
3,1,9,10,0,0,1,0.66,0.65,0.3284,474,Sat,625
3,1,9,11,0,0,1,0.7,0.58,0.2836,626,Sat,625
3,1,9,12,0,0,1,0.72,0.54,0.2985,688,Sat,625
3,1,9,13,0,0,1,0.74,0.51,0.3582,707,Sat,625
3,1,9,14,0,0,1,0.76,0.48,0.2836,654,Sat,625
3,1,9,15,0,0,1,0.74,0.48,0.3881,750,Sat,625
3,1,9,16,0,0,1,0.74,0.51,0.3284,680,Sat,625
3,1,9,17,0,0,1,0.74,0.51,0.3284,646,Sat,625
3,1,9,18,0,0,1,0.72,0.54,0.2836,598,Sat,625
3,1,9,19,0,0,1,0.7,0.58,0.194,407,Sat,625
3,1,9,20,0,0,1,0.7,0.54,0.2537,325,Sat,625
3,1,9,21,0,0,1,0.64,0.57,0.2537,261,Sat,625
3,1,9,22,0,0,1,0.62,0.57,0.194,239,Sat,625
3,1,9,23,0,0,1,0.62,0.5,0.194,171,Sat,625
4,1,9,0,0,0,1,0.62,0.38,0.2537,180,Sun,625
4,1,9,1,0,0,1,0.54,0.52,0.3582,142,Sun,625
4,1,9,2,0,0,1,0.52,0.48,0.2537,95,Sun,625
4,1,9,3,0,0,1,0.48,0.55,0.2985,54,Sun,625
4,1,9,4,0,0,1,0.46,0.55,0.2239,10,Sun,625
4,1,9,5,0,0,1,0.46,0.59,0.2537,6,Sun,626
4,1,9,6,0,0,1,0.44,0.62,0.2537,16,Sun,626
4,1,9,7,0,0,1,0.46,0.59,0.2239,57,Sun,626
4,1,9,8,0,0,1,0.48,0.55,0.3582,175,Sun,626
4,1,9,9,0,0,1,0.5,0.51,0.3284,276,Sun,626
4,1,9,10,0,0,1,0.54,0.45,0.2537,489,Sun,626
4,1,9,11,0,0,1,0.56,0.46,0.2537,570,Sun,626
4,1,9,12,0,0,1,0.56,0.43,0.1045,776,Sun,626
4,1,9,13,0,0,1,0.6,0.38,0.1642,702,Sun,626
4,1,9,14,0,0,1,0.6,0.38,0.194,666,Sun,626
4,1,9,15,0,0,1,0.6,0.33,0.2239,640,Sun,626
4,1,9,16,0,0,1,0.6,0.33,0.3284,691,Sun,626
4,1,9,17,0,0,1,0.56,0.35,0.2985,723,Sun,626
4,1,9,18,0,0,1,0.54,0.37,0.194,540,Sun,626
4,1,9,19,0,0,1,0.52,0.42,0.1642,413,Sun,626
4,1,9,20,0,0,1,0.52,0.42,0.1642,252,Sun,626
4,1,9,21,0,0,2,0.52,0.48,0.1045,196,Sun,626
4,1,9,22,0,0,1,0.52,0.48,0,138,Sun,626
